,acousticness,album_id,album_name,analysis_url,artist_ids,artist_names,danceability,disc_number,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,popularity,preview_url,song_id,song_name,speechiness,tempo,time_signature,track_href,track_number,valence
4497,0.00377,2b7dFdjudInGflOy2qyEqt,1995,https://api.spotify.com/v1/audio-analysis/3B0qorGAaLtYznkknyCC0H,5Rpe191JaGI6ngmjMfdKPD,Afaire!,0.81,1,413312,0.568,0.913,5,0.0915,-8.968,0,0,https://p.scdn.co/mp3-preview/a2b87f4f722e1d67fd6d3c846fda49a68120dcd4?cid=6d24f4609a484836999313e6e4f33db8,3B0qorGAaLtYznkknyCC0H,Timecolour,0.0464,122.007,4,https://api.spotify.com/v1/tracks/3B0qorGAaLtYznkknyCC0H,3,0.439
4498,0.162,3mmSwIF9byrJa7ZHdUPWSE,1995,https://api.spotify.com/v1/audio-analysis/3WuHugTCB0yAe1qh32jztR,20TwRWDwUeICkN326yEFjy,Victor Johnson,0.755,1,147167,0.415,1.73e-05,8,0.319,-12.578,1,0,https://p.scdn.co/mp3-preview/9580b5d02dbeaae61b0b236f403a8b09924532b8?cid=6d24f4609a484836999313e6e4f33db8,3WuHugTCB0yAe1qh32jztR,Sonhos,0.307,171.944,4,https://api.spotify.com/v1/tracks/3WuHugTCB0yAe1qh32jztR,2,0.23
4499,0.112,4BqnKmF5DjRoVZTzckjdDv,1995,https://api.spotify.com/v1/audio-analysis/3rnHI9lwu3qRAul9Z8EK8z,5g9kxo6c7sVoy90FXgmeFX,Wade,0.735,1,201822,0.683,0.0,2,0.0849,-8.019,1,0,https://p.scdn.co/mp3-preview/e3b947b82a780c40a0e5041dbc1e3d60e020ec23?cid=6d24f4609a484836999313e6e4f33db8,3rnHI9lwu3qRAul9Z8EK8z,Whole Lot,0.434,78.854,4,https://api.spotify.com/v1/tracks/3rnHI9lwu3qRAul9Z8EK8z,4,0.264
4500,0.065,23K2nFcNjlpdTsIVJqKO6p,1995,https://api.spotify.com/v1/audio-analysis/3wb08kWH70vqWc4fikJPlm,2sulLF16o4JxWebhVkDNso,EnöK,0.622,1,157962,0.543,0.927,1,0.0997,-12.271,1,0,https://p.scdn.co/mp3-preview/d18e388dee5db9aac91c8c37809b0801a1d2bc5b?cid=6d24f4609a484836999313e6e4f33db8,3wb08kWH70vqWc4fikJPlm,July 18th,0.0386,124.984,4,https://api.spotify.com/v1/tracks/3wb08kWH70vqWc4fikJPlm,1,0.133
4501,0.22,6uCnXIY4RrDlwNUjY5oSBM,1995,https://api.spotify.com/v1/audio-analysis/41GzZXtKU6XEhBHBDQCOMQ,7tfs4d8Zb63phV3FxwRAmR,PerímetrUrbano,0.452,1,202986,0.645,0.0847,11,0.154,-11.976,1,0,https://p.scdn.co/mp3-preview/fdaba1031685ec6cd06560907f8564f48ac46f11?cid=6d24f4609a484836999313e6e4f33db8,41GzZXtKU6XEhBHBDQCOMQ,Conteúdo Explicito,0.367,86.962,4,https://api.spotify.com/v1/tracks/41GzZXtKU6XEhBHBDQCOMQ,2,0.357
4502,0.172,4BqnKmF5DjRoVZTzckjdDv,1995,https://api.spotify.com/v1/audio-analysis/4GMSXHV88DKK2c0uY1U1Ot,5g9kxo6c7sVoy90FXgmeFX,Wade,0.832,1,202136,0.704,0.0,10,0.102,-6.397,0,0,https://p.scdn.co/mp3-preview/8bad5edbd64b5297a87cda655c364d3e5707b6b7?cid=6d24f4609a484836999313e6e4f33db8,4GMSXHV88DKK2c0uY1U1Ot,Why Me,0.217,114.013,4,https://api.spotify.com/v1/tracks/4GMSXHV88DKK2c0uY1U1Ot,2,0.481
4503,0.0242,3XrBe8ASBwpHmcdu8SitOg,1995,https://api.spotify.com/v1/audio-analysis/4bPMkXYTvqKJdOkfZhuFCo,2uVtfGoFBQxxmxIS6EspeL,Marcos Ciani,0.635,1,148624,0.423,0.000457,1,0.0887,-9.189,1,0,https://p.scdn.co/mp3-preview/55ae0453af709bbc92f1e3e889c6cd96a6868511?cid=6d24f4609a484836999313e6e4f33db8,4bPMkXYTvqKJdOkfZhuFCo,Trigal,0.0302,125.043,4,https://api.spotify.com/v1/tracks/4bPMkXYTvqKJdOkfZhuFCo,3,0.249
4504,0.00138,0kooWZjCFdd2aTHUYiZNAF,1995,https://api.spotify.com/v1/audio-analysis/4oCPVRs7BrYXL9Vq43ImvI,"1DOb0cBuCjFl2gSAGacr7z,2Zjy9t1Uuwuir2vsSAKFVw","Sbane,Yesterday",0.472,1,209143,0.741,0.000305,4,0.122,-5.252,0,0,https://p.scdn.co/mp3-preview/7739c666ec8fc8d25b2211e366fee2dab403d925?cid=6d24f4609a484836999313e6e4f33db8,4oCPVRs7BrYXL9Vq43ImvI,"Like the Moon, We Borrow Our Light",0.0337,139.838,4,https://api.spotify.com/v1/tracks/4oCPVRs7BrYXL9Vq43ImvI,1,0.0615
4505,0.029,2RRSiSVEn9T3Ujya1nA2FG,1995,https://api.spotify.com/v1/audio-analysis/4wYS6VmE5PIlx9D7gyNaIL,4okkP3CX0imHYu4nVKsIAd,Dolo Don Skeyy,0.478,1,175230,0.636,0.0,4,0.0942,-5.83,0,0,https://p.scdn.co/mp3-preview/3291f14a87b354c57b7cb8da99c8d0a89034e99a?cid=6d24f4609a484836999313e6e4f33db8,4wYS6VmE5PIlx9D7gyNaIL,University,0.472,88.911,5,https://api.spotify.com/v1/tracks/4wYS6VmE5PIlx9D7gyNaIL,8,0.232
4506,0.18,0yh55hAs2ePdnNSt679PMv,1995,https://api.spotify.com/v1/audio-analysis/4x1c0RipWoTy07hIKKw2bb,46GN1sK9Nx0hpgPW2wa8Rb,Flex,0.546,1,207282,0.702,1.11e-06,8,0.41,-3.264,1,0,https://p.scdn.co/mp3-preview/8520736191506144029b0d51c1827698b2a08967?cid=6d24f4609a484836999313e6e4f33db8,4x1c0RipWoTy07hIKKw2bb,No love,0.309,96.853,4,https://api.spotify.com/v1/tracks/4x1c0RipWoTy07hIKKw2bb,8,0.177
4507,0.00915,16ddEdBrCMgWKrG80ycBUO,1995,https://api.spotify.com/v1/audio-analysis/4xVhC3DsWgDbcYj9Gz3nbu,4yszNxwrGk0CxceqLl1r3u,Opozycja,0.552,1,118747,0.987,0.034,5,0.457,-4.742,0,0,https://p.scdn.co/mp3-preview/e643e887533d14529855717b666ef9b084002b31?cid=6d24f4609a484836999313e6e4f33db8,4xVhC3DsWgDbcYj9Gz3nbu,zwierz,0.0641,119.837,4,https://api.spotify.com/v1/tracks/4xVhC3DsWgDbcYj9Gz3nbu,9,0.286
4508,0.0493,2RRSiSVEn9T3Ujya1nA2FG,1995,https://api.spotify.com/v1/audio-analysis/5KUfQKuzHHUCAGuwdkDYIt,4okkP3CX0imHYu4nVKsIAd,Dolo Don Skeyy,0.701,1,205871,0.715,0.0,11,0.355,-5.754,0,0,https://p.scdn.co/mp3-preview/3b184b167babb303f6fcb584b1dbb2d91cc34f75?cid=6d24f4609a484836999313e6e4f33db8,5KUfQKuzHHUCAGuwdkDYIt,Start My Day,0.334,140.059,4,https://api.spotify.com/v1/tracks/5KUfQKuzHHUCAGuwdkDYIt,4,0.314
4509,0.163,4BqnKmF5DjRoVZTzckjdDv,1995,https://api.spotify.com/v1/audio-analysis/5WZg6pDdSiZu10bCsmOG2C,5g9kxo6c7sVoy90FXgmeFX,Wade,0.718,1,145816,0.8,1.48e-05,11,0.328,-5.782,0,0,https://p.scdn.co/mp3-preview/c5efcdb7aa7a164a6d6b91bd9bf007b11c5f883e?cid=6d24f4609a484836999313e6e4f33db8,5WZg6pDdSiZu10bCsmOG2C,Can't Change,0.164,83.284,4,https://api.spotify.com/v1/tracks/5WZg6pDdSiZu10bCsmOG2C,5,0.717
4510,0.0228,3mmSwIF9byrJa7ZHdUPWSE,1995,https://api.spotify.com/v1/audio-analysis/5iSOLqqxHhUZn7ZlfW0L48,20TwRWDwUeICkN326yEFjy,Victor Johnson,0.863,1,162736,0.367,5.83e-05,11,0.148,-8.392,0,1,https://p.scdn.co/mp3-preview/026b47dde55670bd04db8eb3bfd42c6212de747f?cid=6d24f4609a484836999313e6e4f33db8,5iSOLqqxHhUZn7ZlfW0L48,Era uma Vez,0.277,80.011,4,https://api.spotify.com/v1/tracks/5iSOLqqxHhUZn7ZlfW0L48,5,0.401
4511,0.464,77ZqV1RfZZP31YeSwuRtBp,1995-,https://api.spotify.com/v1/audio-analysis/5oHBwL8w9gu0SWcMuXw45f,"5EaLMtVVOeHPgneROwJIE0,5ISrbWev5rYZj1wOAvEycb","Matt Granpap,Mike Melinoe",0.409,1,167925,0.784,0.0,3,0.121,-7.291,0,0,https://p.scdn.co/mp3-preview/6e9245334711520de83a96484e6f38f2e209aa23?cid=6d24f4609a484836999313e6e4f33db8,5oHBwL8w9gu0SWcMuXw45f,Unkle Schizo,0.132,81.172,3,https://api.spotify.com/v1/tracks/5oHBwL8w9gu0SWcMuXw45f,12,0.688
4512,0.0514,7nAaZZ0HUO25iuZTEwXeUu,1995,https://api.spotify.com/v1/audio-analysis/6EaZVwX5OXZ4nr8FWPWove,3zLmjFOu1RxibCdS9sqqOY,Samara,0.361,1,254893,0.451,0.0,11,0.207,-11.604,1,0,https://p.scdn.co/mp3-preview/be3866c52f76878bb86492549b942374ef910fe4?cid=6d24f4609a484836999313e6e4f33db8,6EaZVwX5OXZ4nr8FWPWove,Amor Sublime Prisão,0.0494,188.001,3,https://api.spotify.com/v1/tracks/6EaZVwX5OXZ4nr8FWPWove,7,0.393
4513,0.00231,0qAVTzKzlo1VW91cofYGgc,1995,https://api.spotify.com/v1/audio-analysis/7JPP3F2cEJReEYAJ8vgo68,3jfDhdbNBy4lLVBkqGR0OZ,Dmente Comun,0.499,1,203108,0.879,1.72e-06,2,0.159,-6.546,0,4,https://p.scdn.co/mp3-preview/8bd9b5a7b91fa7cbff69654fac894a7f147ce335?cid=6d24f4609a484836999313e6e4f33db8,7JPP3F2cEJReEYAJ8vgo68,Sin Compasión,0.0577,147.95,4,https://api.spotify.com/v1/tracks/7JPP3F2cEJReEYAJ8vgo68,11,0.454
4514,0.348,5kuKsODynr2vsbMsb2omPZ,1995,https://api.spotify.com/v1/audio-analysis/7slSesFCuK8wjlCnUMZBXd,0wDtI3oFfntDsIDAftVHXJ,Alípio Martins,0.731,1,195667,0.601,0.0,0,0.21,-14.828,1,0,https://p.scdn.co/mp3-preview/c09f047c315a8388dbd09859b587a95b0940bd13?cid=6d24f4609a484836999313e6e4f33db8,7slSesFCuK8wjlCnUMZBXd,Os Diamantes São Eternos,0.0406,103.62,4,https://api.spotify.com/v1/tracks/7slSesFCuK8wjlCnUMZBXd,10,0.799
4515,0.419,6uCnXIY4RrDlwNUjY5oSBM,1995,https://api.spotify.com/v1/audio-analysis/03DyzcYr5xxer2pqWPA75r,7tfs4d8Zb63phV3FxwRAmR,PerímetrUrbano,0.493,1,348146,0.5,0.000588,1,0.0945,-14.425,1,0,https://p.scdn.co/mp3-preview/14854af88e4734af1fc6844ec975bd1e555db361?cid=6d24f4609a484836999313e6e4f33db8,03DyzcYr5xxer2pqWPA75r,Reflexo,0.344,90.986,4,https://api.spotify.com/v1/tracks/03DyzcYr5xxer2pqWPA75r,3,0.521
4516,0.26,4BqnKmF5DjRoVZTzckjdDv,1995,https://api.spotify.com/v1/audio-analysis/0W27NbZx60oAtcFYbq7jVG,5g9kxo6c7sVoy90FXgmeFX,Wade,0.758,1,183615,0.785,0.0,1,0.171,-10.6,1,0,https://p.scdn.co/mp3-preview/e8167a59926fd2bc76ade27e22fe15cd5129483c?cid=6d24f4609a484836999313e6e4f33db8,0W27NbZx60oAtcFYbq7jVG,Family Peace,0.305,174.962,4,https://api.spotify.com/v1/tracks/0W27NbZx60oAtcFYbq7jVG,1,0.918
4517,0.0979,3lkjUTjbQ1MgXQijEGyt5u,1995,https://api.spotify.com/v1/audio-analysis/0axv8iULE9lhsaM6JlJBPf,5yZBm24BhNsptcN3QLIfHj,Anat Tour,0.687,1,248187,0.474,0.0,1,0.0759,-11.219,0,0,https://p.scdn.co/mp3-preview/406646111a407d1aa41ca4c5dc682f24725ac3da?cid=6d24f4609a484836999313e6e4f33db8,0axv8iULE9lhsaM6JlJBPf,Don't Lose Your Soul Tonight,0.227,187.305,4,https://api.spotify.com/v1/tracks/0axv8iULE9lhsaM6JlJBPf,1,0.652
4518,0.00655,7JUgobA6eynTJ2KKfh8OuH,1995,https://api.spotify.com/v1/audio-analysis/0gMMMd9VYkXzeZ4rjeuz10,"05IKDMb9SAohm1wfFLq1A3,3ziO40EMb4p3BM2bwGKSkP","kelebogile Maatsana,L.E.B.O",0.539,1,168046,0.835,0.0,9,0.0552,-6.585,1,0,https://p.scdn.co/mp3-preview/cf46fee7939e5d2c52c1605fcb6d9a263a461e1c?cid=6d24f4609a484836999313e6e4f33db8,0gMMMd9VYkXzeZ4rjeuz10,World Domination,0.373,104.801,3,https://api.spotify.com/v1/tracks/0gMMMd9VYkXzeZ4rjeuz10,7,0.789
4519,0.132,7qY6u5wz31xA5TRr8ffht8,1995,https://api.spotify.com/v1/audio-analysis/0r45EdYiNQrj55lhHEEHme,4n8opGE6HvVSIoROJin5pG,DysPhunkShuNaL,0.626,1,240065,0.685,0.0,2,0.108,-5.183,1,0,https://p.scdn.co/mp3-preview/eb76e541a7fc0dfafe94269245c3e2ef68cd9764?cid=6d24f4609a484836999313e6e4f33db8,0r45EdYiNQrj55lhHEEHme,Salt (CHO's Mortons MiX) featuring Saahir Of Epatomed & Swiss Of SLUMP,0.326,91.066,4,https://api.spotify.com/v1/tracks/0r45EdYiNQrj55lhHEEHme,6,0.541
4520,2.74e-05,2gFo7WScSwyeE6F7c9uPyH,1995,https://api.spotify.com/v1/audio-analysis/0zJeEG7jHbNwS3YdQRIA3f,3Xdna5z74yNICNKqdaNX9z,Babes In Toyland ,0.355,1,244507,0.928,0.134,9,0.316,-5.552,0,0,https://p.scdn.co/mp3-preview/0726db9cf27aa84b89954374b559d0880963a459?cid=6d24f4609a484836999313e6e4f33db8,0zJeEG7jHbNwS3YdQRIA3f,Sweet '69,0.056,144.858,4,https://api.spotify.com/v1/tracks/0zJeEG7jHbNwS3YdQRIA3f,19,0.667
4521,0.0353,2RRSiSVEn9T3Ujya1nA2FG,1995,https://api.spotify.com/v1/audio-analysis/12PUA3Jx2TWkSlWJMA0yQ9,4okkP3CX0imHYu4nVKsIAd,Dolo Don Skeyy,0.825,1,244872,0.59,0.0,0,0.112,-8.774,1,0,https://p.scdn.co/mp3-preview/ffe0e8b3b57f21e0493bc4fb428520116c241f72?cid=6d24f4609a484836999313e6e4f33db8,12PUA3Jx2TWkSlWJMA0yQ9,Goals,0.356,149.993,4,https://api.spotify.com/v1/tracks/12PUA3Jx2TWkSlWJMA0yQ9,2,0.519
4522,0.000317,26Kf7cUBhe6IwcDDkwTpg9,1995,https://api.spotify.com/v1/audio-analysis/1DgLCevQoV1f0LkCP4cMlI,4DGpnzwhMxSvbLetiUNuxj,Ruta 57,0.395,1,237396,0.912,0.0136,7,0.157,-6.325,1,0,https://p.scdn.co/mp3-preview/86f2b004004895cab7632802f3e9102bdb1c3d5d?cid=6d24f4609a484836999313e6e4f33db8,1DgLCevQoV1f0LkCP4cMlI,Lobos de la Oscuridad,0.079,179.903,4,https://api.spotify.com/v1/tracks/1DgLCevQoV1f0LkCP4cMlI,9,0.425
4523,0.00136,1GLfWmmBlfZ2ARSihbqgNQ,1995,https://api.spotify.com/v1/audio-analysis/1LawRPXhuUu7XW7MC1yfFA,0ekCiH8iBAEoAqSdVUJVvT,Schneitzel,0.798,1,382500,0.905,0.198,1,0.663,-6.077,1,0,https://p.scdn.co/mp3-preview/a1c06e5991f8297a22277ec202754192c84e3574?cid=6d24f4609a484836999313e6e4f33db8,1LawRPXhuUu7XW7MC1yfFA,Ventilator - Original Mix,0.145,127.99,4,https://api.spotify.com/v1/tracks/1LawRPXhuUu7XW7MC1yfFA,3,0.124
4524,0.196,1GYkfR3FZUuWl1uqYtcTrz,1995,https://api.spotify.com/v1/audio-analysis/1gmQHa6iudi6VNf40vBCTs,5lpDud9Myx27nBRbWfCN9Y,Arte Marginal,0.831,1,151249,0.333,4.16e-06,10,0.284,-15.423,0,0,https://p.scdn.co/mp3-preview/648477c03895486d0a5f4aeb2173050a85848334?cid=6d24f4609a484836999313e6e4f33db8,1gmQHa6iudi6VNf40vBCTs,Perfume,0.218,100.054,4,https://api.spotify.com/v1/tracks/1gmQHa6iudi6VNf40vBCTs,2,0.742
4525,0.019,7yEOplVfDxiehxrIVpt1pK,1995,https://api.spotify.com/v1/audio-analysis/1iuvAGwdnC1uj3kMCxDITE,3RKPecLdeVy0UcykBgoPUB,Son and the Holy Ghosts,0.579,1,198947,0.591,0.00677,6,0.067,-12.608,1,0,https://p.scdn.co/mp3-preview/cfddf34c605286b58dfcb0bbd6071ca7030fc684?cid=6d24f4609a484836999313e6e4f33db8,1iuvAGwdnC1uj3kMCxDITE,Below,0.0286,127.985,4,https://api.spotify.com/v1/tracks/1iuvAGwdnC1uj3kMCxDITE,6,0.519
4526,0.0509,16ddEdBrCMgWKrG80ycBUO,1995,https://api.spotify.com/v1/audio-analysis/22UxsFEOuA0bp2izQ3ABZj,4yszNxwrGk0CxceqLl1r3u,Opozycja,0.535,1,288920,0.862,0.0,4,0.196,-4.125,1,0,https://p.scdn.co/mp3-preview/d1ff63fe8c66f0dc83298ed6184692f4a0bc4678?cid=6d24f4609a484836999313e6e4f33db8,22UxsFEOuA0bp2izQ3ABZj,puch,0.0397,102.443,4,https://api.spotify.com/v1/tracks/22UxsFEOuA0bp2izQ3ABZj,10,0.328
4527,0.00111,2b7dFdjudInGflOy2qyEqt,1995,https://api.spotify.com/v1/audio-analysis/244gXOS1rKAnVv9Us3l74M,"5Rpe191JaGI6ngmjMfdKPD,5ejwp8bnIfkstS6zPBSrzO","Afaire!,Jepe",0.767,1,577875,0.729,0.917,1,0.102,-9.029,1,0,https://p.scdn.co/mp3-preview/f83cfc9f41b282bb3e02974d9df2632615a55058?cid=6d24f4609a484836999313e6e4f33db8,244gXOS1rKAnVv9Us3l74M,Timecolour - Jepe Sunshine & Rainbows Remix,0.059,123.003,4,https://api.spotify.com/v1/tracks/244gXOS1rKAnVv9Us3l74M,4,0.311
4528,0.263,7nAaZZ0HUO25iuZTEwXeUu,1995,https://api.spotify.com/v1/audio-analysis/26l2aoTumRlold6tz7XiCf,3zLmjFOu1RxibCdS9sqqOY,Samara,0.595,1,215693,0.478,0.0,0,0.0999,-10.508,1,0,https://p.scdn.co/mp3-preview/55b5313e274daa783ad02553c830438c6b6c2af9?cid=6d24f4609a484836999313e6e4f33db8,26l2aoTumRlold6tz7XiCf,Só Me Resta o Amor de Deus,0.0257,97.125,3,https://api.spotify.com/v1/tracks/26l2aoTumRlold6tz7XiCf,3,0.555
4529,0.000372,2gFo7WScSwyeE6F7c9uPyH,1995,https://api.spotify.com/v1/audio-analysis/2Qd4IytrH4oHeNVCpOV7u1,4UuoJfJ9UybJft7a8E6UHX,Better Than Ezra,0.615,1,185093,0.657,0.0204,7,0.132,-6.873,1,1,https://p.scdn.co/mp3-preview/6bfc11277b363b5ebfefd33017d44a282ca97a63?cid=6d24f4609a484836999313e6e4f33db8,2Qd4IytrH4oHeNVCpOV7u1,Good,0.029,109.95,4,https://api.spotify.com/v1/tracks/2Qd4IytrH4oHeNVCpOV7u1,5,0.792
4530,0.00204,6wHTWISkrT18spvECOl6js,1995,https://api.spotify.com/v1/audio-analysis/2mwSwEGn6qXjNhZm7IkWw6,5hpBysnp54w1yxvpw2WhAF,Tomas Barfod,0.798,1,326400,0.549,0.825,7,0.0528,-13.076,1,0,https://p.scdn.co/mp3-preview/6732e50ffdb5ffb5d1092807ca8ffa66e7d24b93?cid=6d24f4609a484836999313e6e4f33db8,2mwSwEGn6qXjNhZm7IkWw6,The go go,0.117,125.004,4,https://api.spotify.com/v1/tracks/2mwSwEGn6qXjNhZm7IkWw6,3,0.442
4531,0.0429,0wW5n0kMnx3OSYZZMQjQx8,1995,https://api.spotify.com/v1/audio-analysis/2qgMiMI1CAPz3RUfgslsku,4V9KFnehXmCaeMWJS3p0MM,Jan Driver,0.728,1,287370,0.755,0.801,1,0.0964,-8.763,1,0,https://p.scdn.co/mp3-preview/8240fb07b4471d5e761b9d500fb62e45678b0ce4?cid=6d24f4609a484836999313e6e4f33db8,2qgMiMI1CAPz3RUfgslsku,Raquet,0.286,126.892,4,https://api.spotify.com/v1/tracks/2qgMiMI1CAPz3RUfgslsku,3,0.1
4532,0.00119,2XCBF0sswcMMQEtnmHjepn,1995,https://api.spotify.com/v1/audio-analysis/38BKhpu8q5ABWIrjvoiSwZ,1SKxfbJs9brjBzCWL8pzcB,Last Magpie,0.587,1,375559,0.913,0.0293,7,0.0385,-7.304,1,0,https://p.scdn.co/mp3-preview/c08baee1c5293652d88090e1f759a00ab73ac9b3?cid=6d24f4609a484836999313e6e4f33db8,38BKhpu8q5ABWIrjvoiSwZ,Roots - Original Mix,0.0424,123.001,4,https://api.spotify.com/v1/tracks/38BKhpu8q5ABWIrjvoiSwZ,3,0.512
4533,0.822,4ZyndnJ91ljJrBCjiWlSKh,1995,https://api.spotify.com/v1/audio-analysis/3COLqYYjsRTMP2tVlvD2Qp,4CYVNx3TbSwW27A8xiUDAs,Aric Evans,0.541,1,120813,0.595,0.0,7,0.066,-10.041,0,0,https://p.scdn.co/mp3-preview/db0f0f69595954a06079f53d07b19727934e129a?cid=6d24f4609a484836999313e6e4f33db8,3COLqYYjsRTMP2tVlvD2Qp,Thank You,0.642,76.458,4,https://api.spotify.com/v1/tracks/3COLqYYjsRTMP2tVlvD2Qp,4,0.525
4534,0.981,4iolZKEJnvHokupgBuRHun,1995,https://api.spotify.com/v1/audio-analysis/3CVgTIeLxrUlnaNG2dtIRd,1yay7136h426zdpfsTlhZy,sylcmyk,0.412,1,206515,0.0115,0.881,6,0.0851,-27.484,0,0,https://p.scdn.co/mp3-preview/fb85187f57300bf0c9e639f8e1a158a5743c3816?cid=6d24f4609a484836999313e6e4f33db8,3CVgTIeLxrUlnaNG2dtIRd,1994,0.0745,70.238,3,https://api.spotify.com/v1/tracks/3CVgTIeLxrUlnaNG2dtIRd,1,0.268
4535,0.0284,16ddEdBrCMgWKrG80ycBUO,1995,https://api.spotify.com/v1/audio-analysis/3HXewmze0m25VjxT7QQBCJ,4yszNxwrGk0CxceqLl1r3u,Opozycja,0.37,1,189667,0.766,0.00109,1,0.123,-4.068,1,1,https://p.scdn.co/mp3-preview/f11b8278ec333aa189abc95d9f5bdc5a4bafb61a?cid=6d24f4609a484836999313e6e4f33db8,3HXewmze0m25VjxT7QQBCJ,bogurodzica,0.0318,90.028,3,https://api.spotify.com/v1/tracks/3HXewmze0m25VjxT7QQBCJ,3,0.156
4536,0.196,7nAaZZ0HUO25iuZTEwXeUu,1995,https://api.spotify.com/v1/audio-analysis/3PgAzAPHdKsgP8urL0gnHR,3zLmjFOu1RxibCdS9sqqOY,Samara,0.564,1,213240,0.405,0.0,7,0.174,-11.869,1,0,https://p.scdn.co/mp3-preview/d762a4e33ea8a4292610e98f31895850c1b09af8?cid=6d24f4609a484836999313e6e4f33db8,3PgAzAPHdKsgP8urL0gnHR,Mais uma Lição,0.0296,96.967,4,https://api.spotify.com/v1/tracks/3PgAzAPHdKsgP8urL0gnHR,2,0.515
4537,0.0256,2RRSiSVEn9T3Ujya1nA2FG,1995,https://api.spotify.com/v1/audio-analysis/3UHNqixjDKSs6lCoG5bbX3,4okkP3CX0imHYu4nVKsIAd,Dolo Don Skeyy,0.855,1,224052,0.637,0.0,11,0.0758,-10.012,0,0,https://p.scdn.co/mp3-preview/5961c74eba850c7e4f3dcae838429271a2a575d5?cid=6d24f4609a484836999313e6e4f33db8,3UHNqixjDKSs6lCoG5bbX3,Matt House,0.782,150.064,4,https://api.spotify.com/v1/tracks/3UHNqixjDKSs6lCoG5bbX3,10,0.295
4538,0.00798,2RRSiSVEn9T3Ujya1nA2FG,1995,https://api.spotify.com/v1/audio-analysis/3nq8esPuawpJHPgTMCfHSr,"4okkP3CX0imHYu4nVKsIAd,1Xb5vu7ocqpWEM9Ee1CST0","Dolo Don Skeyy,Setta Da Prince",0.79,1,240065,0.636,0.0,9,0.0952,-7.702,1,0,https://p.scdn.co/mp3-preview/017ccbadfca64f2d73830552f6c46ad1bfda4bf5?cid=6d24f4609a484836999313e6e4f33db8,3nq8esPuawpJHPgTMCfHSr,Sauce Walkin (feat. Setta da Prince),0.353,139.94,4,https://api.spotify.com/v1/tracks/3nq8esPuawpJHPgTMCfHSr,6,0.26
4539,0.114,7lILaT24sADtdxHIT75EGV,1995,https://api.spotify.com/v1/audio-analysis/4DRBP5cl33Fq7DU0aE5Wc3,184jTsrOsf6Soa74JXa7Ue,Lano,0.775,1,192026,0.657,0.0,7,0.0577,-8.198,0,0,https://p.scdn.co/mp3-preview/158d81fa5a92d14a0c081a3872c4e9172cb192f9?cid=6d24f4609a484836999313e6e4f33db8,4DRBP5cl33Fq7DU0aE5Wc3,Haha,0.411,91.972,4,https://api.spotify.com/v1/tracks/4DRBP5cl33Fq7DU0aE5Wc3,3,0.8
4540,0.00244,6wHTWISkrT18spvECOl6js,1995,https://api.spotify.com/v1/audio-analysis/4J8FD50A9mSB9fy7tIoexK,5hpBysnp54w1yxvpw2WhAF,Tomas Barfod,0.799,1,338493,0.59,0.917,7,0.0687,-15.265,1,0,https://p.scdn.co/mp3-preview/6796c1fe9bf8bda4350d60ac9e22d7d8d95a2345?cid=6d24f4609a484836999313e6e4f33db8,4J8FD50A9mSB9fy7tIoexK,My Drums,0.139,126.986,4,https://api.spotify.com/v1/tracks/4J8FD50A9mSB9fy7tIoexK,2,0.803
4541,0.243,5nQvGIX2iPDODgKb6szXKW,1995,https://api.spotify.com/v1/audio-analysis/4NiWbaEviwwL6mtyyBKUAl,"3b7QBt4vSC4HkG9zrrzTG9,7aCjHcSWWGbKaiHHIoFxa8","F&M Project,David On",0.634,1,232647,0.583,0.893,10,0.355,-12.744,0,0,https://p.scdn.co/mp3-preview/92b1b3e7d2c3d7ee07e0502abb5c863ff630a312?cid=6d24f4609a484836999313e6e4f33db8,4NiWbaEviwwL6mtyyBKUAl,Love the Piano,0.0396,127.995,4,https://api.spotify.com/v1/tracks/4NiWbaEviwwL6mtyyBKUAl,10,0.563
4542,0.000742,7yEOplVfDxiehxrIVpt1pK,1995,https://api.spotify.com/v1/audio-analysis/4fZSHYBayuFcRuhirnHJto,3RKPecLdeVy0UcykBgoPUB,Son and the Holy Ghosts,0.281,1,238120,0.369,0.0614,1,0.0822,-13.632,0,0,https://p.scdn.co/mp3-preview/4b798f0767cc6493fdbad41450e0a2bbea3d4d72?cid=6d24f4609a484836999313e6e4f33db8,4fZSHYBayuFcRuhirnHJto,Bright Lights,0.0294,174.289,3,https://api.spotify.com/v1/tracks/4fZSHYBayuFcRuhirnHJto,3,0.109
4543,0.671,3mmSwIF9byrJa7ZHdUPWSE,1995,https://api.spotify.com/v1/audio-analysis/4k1BxR3UFiibHBQ0BcYZtc,20TwRWDwUeICkN326yEFjy,Victor Johnson,0.788,1,200667,0.723,0.0,11,0.218,-7.13,1,1,https://p.scdn.co/mp3-preview/e79005235d2d0b526d74165aeeab0269988077a6?cid=6d24f4609a484836999313e6e4f33db8,4k1BxR3UFiibHBQ0BcYZtc,Além da Peça,0.144,79.51,4,https://api.spotify.com/v1/tracks/4k1BxR3UFiibHBQ0BcYZtc,3,0.787
